district,spring_id,date,rainfall_mm,discharge_lpm,forest_cover_index
Rudraprayag,Rudraprayag_S1,2009-03-01,59.4,35.47,0.6
Rudraprayag,Rudraprayag_S1,2009-04-01,74.1,33.93,0.6
Rudraprayag,Rudraprayag_S1,2009-05-01,107.0,35.59,0.6
Rudraprayag,Rudraprayag_S1,2009-06-01,301.7,37.79,0.6
Rudraprayag,Rudraprayag_S1,2009-07-01,356.4,46.64,0.6
Rudraprayag,Rudraprayag_S1,2009-08-01,371.3,49.23,0.6
Rudraprayag,Rudraprayag_S1,2009-09-01,244.4,49.67,0.6
Rudraprayag,Rudraprayag_S1,2009-10-01,105.3,43.96,0.6
Rudraprayag,Rudraprayag_S1,2009-11-01,61.1,37.19,0.6
Rudraprayag,Rudraprayag_S1,2009-12-01,56.6,32.2,0.6
Rudraprayag,Rudraprayag_S1,2010-01-01,26.4,33.81,0.6
Rudraprayag,Rudraprayag_S1,2010-02-01,27.9,27.26,0.6
Rudraprayag,Rudraprayag_S1,2010-03-01,40.9,30.33,0.6
Rudraprayag,Rudraprayag_S1,2010-04-01,51.2,33.49,0.6
Rudraprayag,Rudraprayag_S1,2010-05-01,82.2,31.91,0.6
Rudraprayag,Rudraprayag_S1,2010-06-01,216.2,32.55,0.6
Rudraprayag,Rudraprayag_S1,2010-07-01,271.3,40.51,0.6
Rudraprayag,Rudraprayag_S1,2010-08-01,265.1,38.24,0.6
Rudraprayag,Rudraprayag_S1,2010-09-01,184.6,42.33,0.6
Rudraprayag,Rudraprayag_S1,2010-10-01,85.1,41.81,0.6
Rudraprayag,Rudraprayag_S1,2010-11-01,40.0,32.75,0.6
Rudraprayag,Rudraprayag_S1,2010-12-01,42.9,30.26,0.6
Rudraprayag,Rudraprayag_S1,2011-01-01,23.6,27.46,0.6
Rudraprayag,Rudraprayag_S1,2011-02-01,25.1,27.44,0.6
Rudraprayag,Rudraprayag_S1,2011-03-01,43.0,31.67,0.6
Rudraprayag,Rudraprayag_S1,2011-04-01,51.8,31.82,0.6
Rudraprayag,Rudraprayag_S1,2011-05-01,75.1,29.28,0.6
Rudraprayag,Rudraprayag_S1,2011-06-01,230.0,31.56,0.6
Rudraprayag,Rudraprayag_S1,2011-07-01,275.0,41.44,0.6
Rudraprayag,Rudraprayag_S1,2011-08-01,301.7,41.37,0.6
Rudraprayag,Rudraprayag_S1,2011-09-01,159.5,40.89,0.6
Rudraprayag,Rudraprayag_S1,2011-10-01,70.6,36.85,0.6
Rudraprayag,Rudraprayag_S1,2011-11-01,37.9,32.85,0.6
Rudraprayag,Rudraprayag_S1,2011-12-01,37.6,30.88,0.6
Rudraprayag,Rudraprayag_S1,2012-01-01,31.9,31.21,0.6
Rudraprayag,Rudraprayag_S1,2012-02-01,27.0,27.21,0.6
Rudraprayag,Rudraprayag_S1,2012-03-01,41.0,29.24,0.6
Rudraprayag,Rudraprayag_S1,2012-04-01,50.8,29.48,0.6
Rudraprayag,Rudraprayag_S1,2012-05-01,75.4,30.23,0.6
Rudraprayag,Rudraprayag_S1,2012-06-01,228.2,31.35,0.6
Rudraprayag,Rudraprayag_S1,2012-07-01,251.1,38.9,0.6
Rudraprayag,Rudraprayag_S1,2012-08-01,239.5,35.17,0.6
Rudraprayag,Rudraprayag_S1,2012-09-01,168.0,43.03,0.6
Rudraprayag,Rudraprayag_S1,2012-10-01,87.6,37.17,0.6
Rudraprayag,Rudraprayag_S1,2012-11-01,38.4,29.62,0.6
Rudraprayag,Rudraprayag_S1,2012-12-01,40.9,29.86,0.6
Rudraprayag,Rudraprayag_S1,2013-01-01,33.2,28.59,0.6
Rudraprayag,Rudraprayag_S1,2013-02-01,26.3,28.15,0.6
Rudraprayag,Rudraprayag_S1,2013-03-01,47.8,27.21,0.6
Rudraprayag,Rudraprayag_S1,2013-04-01,59.3,30.21,0.6
Rudraprayag,Rudraprayag_S1,2013-05-01,97.1,28.78,0.6
Rudraprayag,Rudraprayag_S1,2013-06-01,225.2,30.23,0.6
Rudraprayag,Rudraprayag_S1,2013-07-01,332.0,41.13,0.6
Rudraprayag,Rudraprayag_S1,2013-08-01,298.8,44.27,0.6
Rudraprayag,Rudraprayag_S1,2013-09-01,180.1,42.44,0.6
Rudraprayag,Rudraprayag_S1,2013-10-01,81.1,37.45,0.6
Rudraprayag,Rudraprayag_S1,2013-11-01,43.1,29.71,0.6
Rudraprayag,Rudraprayag_S1,2013-12-01,45.7,27.93,0.6
Rudraprayag,Rudraprayag_S1,2014-01-01,25.9,29.11,0.6
Rudraprayag,Rudraprayag_S1,2014-02-01,22.6,25.42,0.6
Rudraprayag,Rudraprayag_S1,2014-03-01,38.7,27.6,0.6
Rudraprayag,Rudraprayag_S1,2014-04-01,57.5,27.03,0.6
Rudraprayag,Rudraprayag_S1,2014-05-01,84.3,30.28,0.6
Rudraprayag,Rudraprayag_S1,2014-06-01,211.3,31.23,0.6
Rudraprayag,Rudraprayag_S1,2014-07-01,298.2,37.85,0.6
Rudraprayag,Rudraprayag_S1,2014-08-01,248.3,38.27,0.6
Rudraprayag,Rudraprayag_S1,2014-09-01,195.3,38.67,0.6
Rudraprayag,Rudraprayag_S1,2014-10-01,93.0,33.86,0.6
Rudraprayag,Rudraprayag_S1,2014-11-01,40.4,30.44,0.6
Rudraprayag,Rudraprayag_S1,2014-12-01,48.2,24.45,0.6
Rudraprayag,Rudraprayag_S1,2015-01-01,24.2,25.84,0.6
Rudraprayag,Rudraprayag_S1,2015-02-01,25.4,28.26,0.6
Rudraprayag,Rudraprayag_S1,2015-03-01,39.7,27.17,0.6
Rudraprayag,Rudraprayag_S1,2015-04-01,63.8,26.87,0.6
Rudraprayag,Rudraprayag_S1,2015-05-01,79.0,27.25,0.6
Rudraprayag,Rudraprayag_S1,2015-06-01,200.7,27.68,0.6
Rudraprayag,Rudraprayag_S1,2015-07-01,275.0,35.84,0.6
Rudraprayag,Rudraprayag_S1,2015-08-01,294.0,38.57,0.6
Rudraprayag,Rudraprayag_S1,2015-09-01,189.1,43.23,0.6
Rudraprayag,Rudraprayag_S1,2015-10-01,77.7,34.32,0.6
Rudraprayag,Rudraprayag_S1,2015-11-01,34.3,28.93,0.6
Rudraprayag,Rudraprayag_S1,2015-12-01,36.8,24.72,0.6
Rudraprayag,Rudraprayag_S1,2016-01-01,39.8,26.14,0.6
Rudraprayag,Rudraprayag_S1,2016-02-01,37.9,26.95,0.6
Rudraprayag,Rudraprayag_S1,2016-03-01,65.1,26.06,0.6
Rudraprayag,Rudraprayag_S1,2016-04-01,87.3,27.19,0.6
Rudraprayag,Rudraprayag_S1,2016-05-01,112.9,29.4,0.6
Rudraprayag,Rudraprayag_S1,2016-06-01,301.5,32.43,0.6
Rudraprayag,Rudraprayag_S1,2016-07-01,395.9,39.85,0.6
Rudraprayag,Rudraprayag_S1,2016-08-01,368.9,46.72,0.6
Rudraprayag,Rudraprayag_S1,2016-09-01,216.2,44.07,0.6
Rudraprayag,Rudraprayag_S1,2016-10-01,99.7,36.91,0.6
Rudraprayag,Rudraprayag_S1,2016-11-01,48.8,28.24,0.6
Rudraprayag,Rudraprayag_S1,2016-12-01,61.5,26.26,0.6
Rudraprayag,Rudraprayag_S1,2017-01-01,26.6,26.82,0.6
Rudraprayag,Rudraprayag_S1,2017-02-01,21.6,26.0,0.6
Rudraprayag,Rudraprayag_S1,2017-03-01,39.3,25.99,0.6
Rudraprayag,Rudraprayag_S1,2017-04-01,44.6,25.97,0.6
Rudraprayag,Rudraprayag_S1,2017-05-01,60.3,27.15,0.6
Rudraprayag,Rudraprayag_S1,2017-06-01,202.7,25.96,0.6
Rudraprayag,Rudraprayag_S1,2017-07-01,281.1,35.1,0.6
Rudraprayag,Rudraprayag_S1,2017-08-01,213.1,39.25,0.6
Rudraprayag,Rudraprayag_S1,2017-09-01,145.4,35.11,0.6
Rudraprayag,Rudraprayag_S1,2017-10-01,63.9,30.8,0.6
Rudraprayag,Rudraprayag_S1,2017-11-01,34.1,27.52,0.6
Rudraprayag,Rudraprayag_S1,2017-12-01,34.8,23.95,0.6
Rudraprayag,Rudraprayag_S1,2018-01-01,24.3,25.29,0.6
Rudraprayag,Rudraprayag_S1,2018-02-01,27.1,24.85,0.6
Rudraprayag,Rudraprayag_S1,2018-03-01,45.0,22.93,0.6
Rudraprayag,Rudraprayag_S1,2018-04-01,55.9,25.96,0.6
Rudraprayag,Rudraprayag_S1,2018-05-01,83.0,24.2,0.6
Rudraprayag,Rudraprayag_S1,2018-06-01,210.4,26.47,0.6
Rudraprayag,Rudraprayag_S1,2018-07-01,297.4,33.1,0.6
Rudraprayag,Rudraprayag_S1,2018-08-01,316.2,35.71,0.6
Rudraprayag,Rudraprayag_S1,2018-09-01,167.9,38.03,0.6
Rudraprayag,Rudraprayag_S1,2018-10-01,90.2,30.89,0.6
Rudraprayag,Rudraprayag_S1,2018-11-01,42.8,25.95,0.6
Rudraprayag,Rudraprayag_S1,2018-12-01,43.5,25.48,0.6
Rudraprayag,Rudraprayag_S1,2019-01-01,26.0,23.8,0.6
Rudraprayag,Rudraprayag_S1,2019-02-01,26.7,26.6,0.6
Rudraprayag,Rudraprayag_S1,2019-03-01,38.4,23.72,0.6
Rudraprayag,Rudraprayag_S1,2019-04-01,54.8,22.91,0.6
Rudraprayag,Rudraprayag_S1,2019-05-01,83.0,23.8,0.6
Rudraprayag,Rudraprayag_S1,2019-06-01,250.8,27.79,0.6
Rudraprayag,Rudraprayag_S1,2019-07-01,300.3,33.26,0.6
Rudraprayag,Rudraprayag_S1,2019-08-01,226.2,33.69,0.6
Rudraprayag,Rudraprayag_S1,2019-09-01,189.7,34.06,0.6
Rudraprayag,Rudraprayag_S1,2019-10-01,78.8,30.28,0.6
Rudraprayag,Rudraprayag_S1,2019-11-01,46.5,26.62,0.6
Rudraprayag,Rudraprayag_S1,2019-12-01,44.8,25.38,0.6
Rudraprayag,Rudraprayag_S1,2020-01-01,29.3,24.44,0.6
Rudraprayag,Rudraprayag_S1,2020-02-01,26.4,26.14,0.6
Rudraprayag,Rudraprayag_S1,2020-03-01,41.6,21.16,0.6
Rudraprayag,Rudraprayag_S1,2020-04-01,58.5,22.82,0.6
Rudraprayag,Rudraprayag_S1,2020-05-01,90.6,24.18,0.6
Rudraprayag,Rudraprayag_S1,2020-06-01,237.7,28.81,0.6
Rudraprayag,Rudraprayag_S1,2020-07-01,306.8,35.33,0.6
Rudraprayag,Rudraprayag_S1,2020-08-01,332.3,37.71,0.6
Rudraprayag,Rudraprayag_S1,2020-09-01,175.0,35.04,0.6
Rudraprayag,Rudraprayag_S1,2020-10-01,72.5,28.39,0.6
Rudraprayag,Rudraprayag_S1,2020-11-01,36.9,23.74,0.6
Rudraprayag,Rudraprayag_S1,2020-12-01,46.5,22.23,0.6
Rudraprayag,Rudraprayag_S1,2021-01-01,30.0,25.26,0.6
Rudraprayag,Rudraprayag_S1,2021-02-01,28.4,22.44,0.6
Rudraprayag,Rudraprayag_S1,2021-03-01,42.9,22.47,0.6
Rudraprayag,Rudraprayag_S1,2021-04-01,55.6,24.07,0.6
Rudraprayag,Rudraprayag_S1,2021-05-01,92.3,21.71,0.6
Rudraprayag,Rudraprayag_S1,2021-06-01,235.4,25.29,0.6
Rudraprayag,Rudraprayag_S1,2021-07-01,337.6,29.68,0.6
Rudraprayag,Rudraprayag_S1,2021-08-01,304.6,35.24,0.6
Rudraprayag,Rudraprayag_S1,2021-09-01,186.2,33.25,0.6
Rudraprayag,Rudraprayag_S1,2021-10-01,78.6,28.12,0.6
Rudraprayag,Rudraprayag_S1,2021-11-01,39.0,24.61,0.6
Rudraprayag,Rudraprayag_S1,2021-12-01,55.3,22.82,0.6
Rudraprayag,Rudraprayag_S1,2022-01-01,40.6,22.96,0.6
Rudraprayag,Rudraprayag_S1,2022-02-01,34.7,22.95,0.6
Rudraprayag,Rudraprayag_S1,2022-03-01,55.0,21.26,0.6
Rudraprayag,Rudraprayag_S1,2022-04-01,68.5,23.82,0.6
Rudraprayag,Rudraprayag_S1,2022-05-01,98.4,23.32,0.6
Rudraprayag,Rudraprayag_S1,2022-06-01,279.4,24.17,0.6
Rudraprayag,Rudraprayag_S1,2022-07-01,445.9,31.09,0.6
Rudraprayag,Rudraprayag_S1,2022-08-01,391.2,38.86,0.6
Rudraprayag,Rudraprayag_S1,2022-09-01,219.7,40.39,0.6
Rudraprayag,Rudraprayag_S1,2022-10-01,107.2,29.54,0.6
Rudraprayag,Rudraprayag_S1,2022-11-01,58.3,23.42,0.6
Rudraprayag,Rudraprayag_S1,2022-12-01,52.5,23.78,0.6
Rudraprayag,Rudraprayag_S1,2023-01-01,31.3,21.91,0.6
Rudraprayag,Rudraprayag_S1,2023-02-01,31.3,21.81,0.6
Rudraprayag,Rudraprayag_S1,2023-03-01,46.5,20.81,0.6
Rudraprayag,Rudraprayag_S1,2023-04-01,57.5,23.44,0.6
Rudraprayag,Rudraprayag_S1,2023-05-01,87.1,21.78,0.6
Rudraprayag,Rudraprayag_S1,2023-06-01,220.8,25.25,0.6
Rudraprayag,Rudraprayag_S1,2023-07-01,292.2,27.53,0.6
Rudraprayag,Rudraprayag_S1,2023-08-01,300.8,31.45,0.6
Rudraprayag,Rudraprayag_S1,2023-09-01,210.2,34.44,0.6
Rudraprayag,Rudraprayag_S1,2023-10-01,81.0,28.65,0.6
Rudraprayag,Rudraprayag_S1,2023-11-01,46.5,25.7,0.6
Rudraprayag,Rudraprayag_S1,2023-12-01,48.4,21.33,0.6
Rudraprayag,Rudraprayag_S1,2024-01-01,21.3,21.92,0.6
Rudraprayag,Rudraprayag_S1,2024-02-01,24.6,22.45,0.6
Rudraprayag,Rudraprayag_S1,2024-03-01,34.0,19.02,0.6
Rudraprayag,Rudraprayag_S1,2024-04-01,37.0,19.2,0.6
Rudraprayag,Rudraprayag_S1,2024-05-01,68.6,20.14,0.6
Rudraprayag,Rudraprayag_S1,2024-06-01,163.5,23.1,0.6
Rudraprayag,Rudraprayag_S1,2024-07-01,252.3,23.85,0.6
Rudraprayag,Rudraprayag_S1,2024-08-01,205.3,30.3,0.6
Rudraprayag,Rudraprayag_S1,2024-09-01,140.7,28.2,0.6
Rudraprayag,Rudraprayag_S1,2024-10-01,62.4,27.35,0.6
Rudraprayag,Rudraprayag_S1,2024-11-01,32.6,22.82,0.6
Rudraprayag,Rudraprayag_S1,2024-12-01,31.1,20.83,0.6
Rudraprayag,Rudraprayag_S1,2025-01-01,26.3,21.73,0.6
Rudraprayag,Rudraprayag_S1,2025-02-01,30.1,20.65,0.6
Rudraprayag,Rudraprayag_S1,2025-03-01,44.1,19.75,0.6
Rudraprayag,Rudraprayag_S1,2025-04-01,50.5,19.53,0.6
Rudraprayag,Rudraprayag_S1,2025-05-01,93.9,20.32,0.6
Rudraprayag,Rudraprayag_S1,2025-06-01,228.7,22.51,0.6
Rudraprayag,Rudraprayag_S1,2025-07-01,323.1,27.98,0.6
Rudraprayag,Rudraprayag_S1,2025-08-01,307.7,27.99,0.6
Rudraprayag,Rudraprayag_S1,2025-09-01,193.4,30.33,0.6
Rudraprayag,Rudraprayag_S1,2025-10-01,95.1,26.22,0.6
Rudraprayag,Rudraprayag_S1,2025-11-01,42.5,22.95,0.6
Rudraprayag,Rudraprayag_S1,2025-12-01,47.1,21.91,0.6
Rudraprayag,Rudraprayag_S2,2005-01-01,33.4,39.03,0.6
Rudraprayag,Rudraprayag_S2,2005-02-01,37.1,37.7,0.6
Rudraprayag,Rudraprayag_S2,2005-03-01,55.8,35.05,0.6
Rudraprayag,Rudraprayag_S2,2005-04-01,75.4,39.54,0.6
Rudraprayag,Rudraprayag_S2,2005-05-01,105.6,41.93,0.6
Rudraprayag,Rudraprayag_S2,2005-06-01,322.9,38.05,0.6
Rudraprayag,Rudraprayag_S2,2005-07-01,355.1,57.86,0.6
Rudraprayag,Rudraprayag_S2,2005-08-01,397.2,62.22,0.6
Rudraprayag,Rudraprayag_S2,2005-09-01,234.3,64.38,0.6
Rudraprayag,Rudraprayag_S2,2005-10-01,112.8,44.63,0.6
Rudraprayag,Rudraprayag_S2,2005-11-01,49.6,39.6,0.6
Rudraprayag,Rudraprayag_S2,2005-12-01,54.4,34.57,0.6
Rudraprayag,Rudraprayag_S2,2006-01-01,33.3,38.17,0.6
Rudraprayag,Rudraprayag_S2,2006-02-01,35.9,36.41,0.6
Rudraprayag,Rudraprayag_S2,2006-03-01,45.3,30.97,0.6
Rudraprayag,Rudraprayag_S2,2006-04-01,71.8,35.83,0.6
Rudraprayag,Rudraprayag_S2,2006-05-01,102.1,39.65,0.6
Rudraprayag,Rudraprayag_S2,2006-06-01,286.3,40.43,0.6
Rudraprayag,Rudraprayag_S2,2006-07-01,494.3,53.0,0.6
Rudraprayag,Rudraprayag_S2,2006-08-01,414.3,65.47,0.6
Rudraprayag,Rudraprayag_S2,2006-09-01,209.5,57.89,0.6
Rudraprayag,Rudraprayag_S2,2006-10-01,114.1,47.09,0.6
Rudraprayag,Rudraprayag_S2,2006-11-01,58.1,40.69,0.6
Rudraprayag,Rudraprayag_S2,2006-12-01,53.2,37.86,0.6
Rudraprayag,Rudraprayag_S2,2007-01-01,31.5,37.59,0.6
Rudraprayag,Rudraprayag_S2,2007-02-01,27.5,34.95,0.6
Rudraprayag,Rudraprayag_S2,2007-03-01,42.4,36.36,0.6
Rudraprayag,Rudraprayag_S2,2007-04-01,62.5,34.75,0.6
Rudraprayag,Rudraprayag_S2,2007-05-01,93.1,34.05,0.6
Rudraprayag,Rudraprayag_S2,2007-06-01,232.5,39.61,0.6
Rudraprayag,Rudraprayag_S2,2007-07-01,317.3,48.22,0.6
Rudraprayag,Rudraprayag_S2,2007-08-01,305.8,54.81,0.6
Rudraprayag,Rudraprayag_S2,2007-09-01,214.4,49.3,0.6
Rudraprayag,Rudraprayag_S2,2007-10-01,91.8,50.62,0.6
Rudraprayag,Rudraprayag_S2,2007-11-01,52.2,39.61,0.6
Rudraprayag,Rudraprayag_S2,2007-12-01,43.6,35.05,0.6
Rudraprayag,Rudraprayag_S2,2008-01-01,30.0,33.3,0.6
Rudraprayag,Rudraprayag_S2,2008-02-01,32.3,35.8,0.6
Rudraprayag,Rudraprayag_S2,2008-03-01,43.4,32.19,0.6
Rudraprayag,Rudraprayag_S2,2008-04-01,71.3,38.66,0.6
Rudraprayag,Rudraprayag_S2,2008-05-01,80.1,35.38,0.6
Rudraprayag,Rudraprayag_S2,2008-06-01,280.8,40.2,0.6
Rudraprayag,Rudraprayag_S2,2008-07-01,342.0,49.61,0.6
Rudraprayag,Rudraprayag_S2,2008-08-01,322.3,58.24,0.6
Rudraprayag,Rudraprayag_S2,2008-09-01,222.1,50.66,0.6
Rudraprayag,Rudraprayag_S2,2008-10-01,99.0,46.03,0.6
Rudraprayag,Rudraprayag_S2,2008-11-01,43.6,39.44,0.6
Rudraprayag,Rudraprayag_S2,2008-12-01,48.5,35.39,0.6
Rudraprayag,Rudraprayag_S2,2009-01-01,35.7,36.42,0.6
Rudraprayag,Rudraprayag_S2,2009-02-01,44.9,32.81,0.6
Rudraprayag,Rudraprayag_S2,2009-03-01,59.4,34.31,0.6
Rudraprayag,Rudraprayag_S2,2009-04-01,74.1,37.22,0.6
Rudraprayag,Rudraprayag_S2,2009-05-01,107.0,34.65,0.6
Rudraprayag,Rudraprayag_S2,2009-06-01,301.7,39.04,0.6
Rudraprayag,Rudraprayag_S2,2009-07-01,356.4,49.8,0.6
Rudraprayag,Rudraprayag_S2,2009-08-01,371.3,54.31,0.6
Rudraprayag,Rudraprayag_S2,2009-09-01,244.4,54.84,0.6
Rudraprayag,Rudraprayag_S2,2009-10-01,105.3,44.61,0.6
Rudraprayag,Rudraprayag_S2,2009-11-01,61.1,37.03,0.6
Rudraprayag,Rudraprayag_S2,2009-12-01,56.6,34.9,0.6
Rudraprayag,Rudraprayag_S2,2010-01-01,26.4,34.12,0.6
Rudraprayag,Rudraprayag_S2,2010-02-01,27.9,34.88,0.6
Rudraprayag,Rudraprayag_S2,2010-03-01,40.9,34.0,0.6
Rudraprayag,Rudraprayag_S2,2010-04-01,51.2,33.61,0.6
Rudraprayag,Rudraprayag_S2,2010-05-01,82.2,32.43,0.6
Rudraprayag,Rudraprayag_S2,2010-06-01,216.2,34.14,0.6
Rudraprayag,Rudraprayag_S2,2010-07-01,271.3,48.27,0.6
Rudraprayag,Rudraprayag_S2,2010-08-01,265.1,44.92,0.6
Rudraprayag,Rudraprayag_S2,2010-09-01,184.6,47.1,0.6
Rudraprayag,Rudraprayag_S2,2010-10-01,85.1,42.49,0.6
Rudraprayag,Rudraprayag_S2,2010-11-01,40.0,34.92,0.6
Rudraprayag,Rudraprayag_S2,2010-12-01,42.9,30.97,0.6
Rudraprayag,Rudraprayag_S2,2011-01-01,23.6,31.45,0.6
Rudraprayag,Rudraprayag_S2,2011-02-01,25.1,30.62,0.6
Rudraprayag,Rudraprayag_S2,2011-03-01,43.0,30.4,0.6
Rudraprayag,Rudraprayag_S2,2011-04-01,51.8,34.72,0.6
Rudraprayag,Rudraprayag_S2,2011-05-01,75.1,33.03,0.6
Rudraprayag,Rudraprayag_S2,2011-06-01,230.0,33.52,0.6
Rudraprayag,Rudraprayag_S2,2011-07-01,275.0,44.09,0.6
Rudraprayag,Rudraprayag_S2,2011-08-01,301.7,48.09,0.6
Rudraprayag,Rudraprayag_S2,2011-09-01,159.5,47.25,0.6
Rudraprayag,Rudraprayag_S2,2011-10-01,70.6,41.1,0.6
Rudraprayag,Rudraprayag_S2,2011-11-01,37.9,31.69,0.6
Rudraprayag,Rudraprayag_S2,2011-12-01,37.6,33.65,0.6
Rudraprayag,Rudraprayag_S2,2012-01-01,31.9,31.71,0.6
Rudraprayag,Rudraprayag_S2,2012-02-01,27.0,31.24,0.6
Rudraprayag,Rudraprayag_S2,2012-03-01,41.0,29.9,0.6
Rudraprayag,Rudraprayag_S2,2012-04-01,50.8,29.81,0.6
Rudraprayag,Rudraprayag_S2,2012-05-01,75.4,29.6,0.6
Rudraprayag,Rudraprayag_S2,2012-06-01,228.2,32.43,0.6
Rudraprayag,Rudraprayag_S2,2012-07-01,251.1,44.09,0.6
Rudraprayag,Rudraprayag_S2,2012-08-01,239.5,42.0,0.6
Rudraprayag,Rudraprayag_S2,2012-09-01,168.0,40.0,0.6
Rudraprayag,Rudraprayag_S2,2012-10-01,87.6,37.23,0.6
Rudraprayag,Rudraprayag_S2,2012-11-01,38.4,33.49,0.6
Rudraprayag,Rudraprayag_S2,2012-12-01,40.9,30.61,0.6
Rudraprayag,Rudraprayag_S2,2013-01-01,33.2,31.04,0.6
Rudraprayag,Rudraprayag_S2,2013-02-01,26.3,32.33,0.6
Rudraprayag,Rudraprayag_S2,2013-03-01,47.8,32.16,0.6
Rudraprayag,Rudraprayag_S2,2013-04-01,59.3,34.65,0.6
Rudraprayag,Rudraprayag_S2,2013-05-01,97.1,29.5,0.6
Rudraprayag,Rudraprayag_S2,2013-06-01,225.2,32.81,0.6
Rudraprayag,Rudraprayag_S2,2013-07-01,332.0,43.21,0.6
Rudraprayag,Rudraprayag_S2,2013-08-01,298.8,46.85,0.6
Rudraprayag,Rudraprayag_S2,2013-09-01,180.1,47.89,0.6
Rudraprayag,Rudraprayag_S2,2013-10-01,81.1,39.29,0.6
Rudraprayag,Rudraprayag_S2,2013-11-01,43.1,35.65,0.6
Rudraprayag,Rudraprayag_S2,2013-12-01,45.7,32.38,0.6
Rudraprayag,Rudraprayag_S2,2014-01-01,25.9,32.5,0.6
Rudraprayag,Rudraprayag_S2,2014-02-01,22.6,29.05,0.6
Rudraprayag,Rudraprayag_S2,2014-03-01,38.7,29.28,0.6
Rudraprayag,Rudraprayag_S2,2014-04-01,57.5,29.84,0.6
Rudraprayag,Rudraprayag_S2,2014-05-01,84.3,28.98,0.6
Rudraprayag,Rudraprayag_S2,2014-06-01,211.3,35.24,0.6
Rudraprayag,Rudraprayag_S2,2014-07-01,298.2,41.56,0.6
Rudraprayag,Rudraprayag_S2,2014-08-01,248.3,44.22,0.6
Rudraprayag,Rudraprayag_S2,2014-09-01,195.3,44.79,0.6
Rudraprayag,Rudraprayag_S2,2014-10-01,93.0,37.72,0.6
Rudraprayag,Rudraprayag_S2,2014-11-01,40.4,29.99,0.6
Rudraprayag,Rudraprayag_S2,2014-12-01,48.2,31.48,0.6
Rudraprayag,Rudraprayag_S2,2015-01-01,24.2,28.42,0.6
Rudraprayag,Rudraprayag_S2,2015-02-01,25.4,28.66,0.6
Rudraprayag,Rudraprayag_S2,2015-03-01,39.7,29.26,0.6
Rudraprayag,Rudraprayag_S2,2015-04-01,63.8,30.29,0.6
Rudraprayag,Rudraprayag_S2,2015-05-01,79.0,32.35,0.6
Rudraprayag,Rudraprayag_S2,2015-06-01,200.7,32.76,0.6
Rudraprayag,Rudraprayag_S2,2015-07-01,275.0,39.69,0.6
Rudraprayag,Rudraprayag_S2,2015-08-01,294.0,41.05,0.6
Rudraprayag,Rudraprayag_S2,2015-09-01,189.1,44.37,0.6
Rudraprayag,Rudraprayag_S2,2015-10-01,77.7,34.93,0.6
Rudraprayag,Rudraprayag_S2,2015-11-01,34.3,33.94,0.6
Rudraprayag,Rudraprayag_S2,2015-12-01,36.8,26.97,0.6
Rudraprayag,Rudraprayag_S2,2016-01-01,39.8,28.58,0.6
Rudraprayag,Rudraprayag_S2,2016-02-01,37.9,27.28,0.6
Rudraprayag,Rudraprayag_S2,2016-03-01,65.1,27.99,0.6
Rudraprayag,Rudraprayag_S2,2016-04-01,87.3,30.52,0.6
Rudraprayag,Rudraprayag_S2,2016-05-01,112.9,30.84,0.6
Rudraprayag,Rudraprayag_S2,2016-06-01,301.5,34.93,0.6
Rudraprayag,Rudraprayag_S2,2016-07-01,395.9,43.87,0.6
Rudraprayag,Rudraprayag_S2,2016-08-01,368.9,47.37,0.6
Rudraprayag,Rudraprayag_S2,2016-09-01,216.2,46.61,0.6
Rudraprayag,Rudraprayag_S2,2016-10-01,99.7,40.81,0.6
Rudraprayag,Rudraprayag_S2,2016-11-01,48.8,33.48,0.6
Rudraprayag,Rudraprayag_S2,2016-12-01,61.5,27.52,0.6
Rudraprayag,Rudraprayag_S2,2017-01-01,26.6,28.81,0.6
Rudraprayag,Rudraprayag_S2,2017-02-01,21.6,28.53,0.6
Rudraprayag,Rudraprayag_S2,2017-03-01,39.3,28.04,0.6
Rudraprayag,Rudraprayag_S2,2017-04-01,44.6,26.96,0.6
Rudraprayag,Rudraprayag_S2,2017-05-01,60.3,29.77,0.6
Rudraprayag,Rudraprayag_S2,2017-06-01,202.7,28.18,0.6
Rudraprayag,Rudraprayag_S2,2017-07-01,281.1,39.55,0.6
Rudraprayag,Rudraprayag_S2,2017-08-01,213.1,42.38,0.6
Rudraprayag,Rudraprayag_S2,2017-09-01,145.4,35.43,0.6
Rudraprayag,Rudraprayag_S2,2017-10-01,63.9,32.96,0.6
Rudraprayag,Rudraprayag_S2,2017-11-01,34.1,28.63,0.6
Rudraprayag,Rudraprayag_S2,2017-12-01,34.8,28.0,0.6
Rudraprayag,Rudraprayag_S2,2018-01-01,24.3,27.48,0.6
Rudraprayag,Rudraprayag_S2,2018-02-01,27.1,25.6,0.6
Rudraprayag,Rudraprayag_S2,2018-03-01,45.0,25.36,0.6
Rudraprayag,Rudraprayag_S2,2018-04-01,55.9,28.94,0.6
Rudraprayag,Rudraprayag_S2,2018-05-01,83.0,29.1,0.6
Rudraprayag,Rudraprayag_S2,2018-06-01,210.4,30.24,0.6
Rudraprayag,Rudraprayag_S2,2018-07-01,297.4,37.25,0.6
Rudraprayag,Rudraprayag_S2,2018-08-01,316.2,40.0,0.6
Rudraprayag,Rudraprayag_S2,2018-09-01,167.9,42.58,0.6
